    93 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:ITOMA 24.511300 54.552900) 3239.7 0.316 0.0 0.2 -37.5
    94 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:KAROX 24.361100 54.548100) 3227.6 0.106 0.0 0.1 -37.7
    95 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:KAXAM 24.303600 54.804100) 3205.5 0.448 0.0 0.2 -37.4
    96 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:MEMBI 24.618100 54.441900) 3256.0 0.301 0.0 0.2 -37.5
    97 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:MISOD 24.316700 54.733300) 3211.4 0.286 0.0 0.1 -37.5
    98 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:NIBAX 24.963300 54.243600) 3298.0 0.688 0.0 0.3 -37.3
    99 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:ODKOS 24.354100 54.760700) 3212.6 0.464 0.0 0.2 -37.4
   100 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:SINTU 24.304200 54.614700) 3218.4 0.077 0.0 0.0 -37.7
   101 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:MIDSI 26.695000 51.911700) 3597.7 0.737 0.0 0.4 -38.0
   102 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:SENTA 25.991400 53.145800) 3456.7 0.507 0.0 0.3 -37.4
   103 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:P7 18.650900 60.001100) 2378.5 0.332 0.0 0.2 -37.5
   104 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:SALBU 16.655500 61.667500) 2095.1 0.040 0.0 0.0 -37.7
   105 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:ALNIN 28.678600 50.027200) 3885.3 0.141 0.0 0.1 -37.7
   106 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:IMDAT 27.683300 51.183300) 3727.0 0.025 0.0 0.0 -37.7
   107 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:KAPIP 29.038100 50.015000) 3914.9 0.691 0.0 0.3 -37.3
   108 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:OBMOR 28.970600 49.670000) 3932.9 0.213 0.0 0.1 -37.8
   109 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:NANPI 29.082500 49.532500) 3951.1 0.239 0.0 0.1 -37.8
   110 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:PATIR 28.935000 49.489700) 3942.3 0.682 0.0 0.3 -38.0
   111 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:KEBAS 21.725000 57.163300) 2830.8 0.142 0.0 0.1 -37.6
   112 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:LABSA 23.031400 55.918100) 3024.4 0.110 0.0 0.1 -37.6
   113 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:NAMVA 22.552500 56.373100) 2953.6 0.105 0.0 0.1 -37.6
   114 (Airport IATA:KDO 1.859000 73.522000) (Airport ICAO:OMAF 24.379000 54.316000) 3244.9 0.693 0.0 0.4 -38.0
   115 (Airport IATA:KDO 1.859000 73.522000) (Airport IATA:AZI 24.428000 54.458000) 3239.2 0.171 0.0 0.1 -37.8
   116 (Airport IATA:KDO 1.859000 73.522000) (Airport IATA:DHF 24.248000 54.548000) 3218.3 0.415 0.0 0.2 -37.9
   117 (Airport IATA:KDO 1.859000 73.522000) (Airport IATA:AUH 24.433000 54.651000) 3226.6 0.374 0.0 0.2 -37.5
   118 (Airport IATA:KDO 1.859000 73.522000) (Airport ICAO:OOFD 22.348000 56.482000) 2929.1 0.158 0.0 0.1 -37.8
   119 (Waypoint ICAO:SAKMU -2.805000 70.807500) (Airport IATA:BGL 28.213000 83.666000) 3712.9 0.725 0.0 0.1 21.0
   120 (Waypoint ICAO:OVTOP -4.031700 71.229700) (Airport IATA:XMG 28.963000 80.148000) 3790.5 0.194 0.0 0.0 14.2
   121 (Waypoint ICAO:GAN -0.694300 73.155500) (Airport Name:BELAB 30.340000 70.557000) 3461.8 0.031 0.0 0.0 -5.1
   122 (Waypoint ICAO:RUGBI -2.592200 72.874200) (Airport Name:KHEWRA 32.629000 73.023000) 3916.5 0.651 0.0 0.1 2.7
   123 (Airport IATA:KDM 0.488000 72.997000) (Airport IATA:OHT 33.570000 71.440000) 3682.1 0.728 0.0 0.2 -3.6
   124 (Airport IATA:KDM 0.488000 72.997000) (Airport Name:CHASHMA 32.424000 71.459000) 3554.8 0.401 0.0 0.1 -3.6
   125 (Waypoint ICAO:PUPOD -1.702800 73.010300) (Airport ICAO:OPCT 33.968000 71.967000) 3967.9 0.318 0.0 0.0 -3.1
   126 (Waypoint ICAO:PUPOD -1.702800 73.010300) (Airport ICAO:OPRS 34.081000 71.973000) 3980.5 0.195 0.0 0.0 -3.0
   127 (Waypoint ICAO:PUPOD -1.702800 73.010300) (Airport Name:VELHARI 30.091000 72.154000) 3536.5 0.339 0.0 0.0 -3.0
   128 (Waypoint ICAO:BIANT -7.216100 72.278100) (Airport Name:BANSWARA 23.590000 74.313000) 3432.6 0.409 0.0 0.0 4.5
   129 (Waypoint ICAO:HOBIE -7.228100 72.269800) (Airport Name:BANSWARA 23.590000 74.313000) 3434.0 0.169 0.0 0.0 4.5
   130 (Waypoint ICAO:MOMMA -6.000000 72.350000) (Airport Name:BANSWARA 23.590000 74.313000) 3297.2 0.054 0.0 0.0 4.5
   131 (Waypoint ICAO:BARRB -7.266400 72.345000) (Airport Name:OZAR 20.119000 73.913000) 3049.9 0.253 0.0 0.0 4.1
   132 (Waypoint ICAO:SOLIT -23.916700 75.000000) (Airport IATA:VAM 3.470556 72.835833) 3054.3 0.418 0.3 0.0 -5.1
   133 (Waypoint ICAO:GAN -0.694300 73.155500) (Airport IATA:VAM 3.470556 72.835833) 464.5 0.260 0.2 0.0 -5.1
   134 (Airport IATA:FVM -0.309167 73.433889) (Waypoint ICAO:GHAZI 30.625000 67.333300) 3499.6 0.450 0.0 0.1 -10.4
   135 (Airport IATA:FVM -0.309167 73.433889) (Waypoint ICAO:TELEM 24.117200 68.766700) 2762.3 0.100 0.0 0.0 -10.5
   136 (Airport IATA:FVM -0.309167 73.433889) (Airport ICAO:OALL 34.506000 66.300000) 3941.9 0.010 0.0 0.0 -10.5
   137 (Airport IATA:FVM -0.309167 73.433889) (Airport Name:Oruzgan Airport 32.903000 66.631000) 3761.2 0.744 0.0 0.1 -10.6
   138 (Airport IATA:GKK 0.734167 73.432778) (Waypoint ICAO:DAVER 29.571700 64.671700) 3338.2 0.178 0.0 0.0 -15.6
   139 (Airport IATA:GKK 0.734167 73.432778) (Airport Name:Dostmohammadkhan Kalay Airport 31.045000 64.154000) 3509.3 0.373 0.0 0.1 -15.5
   140 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:KADOL 19.000900 63.600600) 2137.0 0.360 0.0 0.4 -28.6
   141 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:LATEB 17.284400 64.367200) 1931.4 0.423 0.0 0.4 -29.4
   142 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:ALNER 32.853600 53.962800) 3951.8 0.464 0.0 0.5 -28.5
   143 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:BOMIT 32.328100 54.582800) 3870.8 0.705 0.0 0.7 -28.2
   144 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:BOMUN 31.610300 54.763900) 3795.1 0.215 0.0 0.2 -28.7
   145 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:BONIK 32.091100 53.739200) 3894.2 0.570 0.0 0.6 -29.5
   146 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:BONOL 32.378900 54.122800) 3899.8 0.188 0.0 0.2 -28.8
   147 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:DAPOX 30.545800 55.791100) 3642.3 0.470 0.0 0.5 -28.5
   148 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:GADPU 31.452500 54.550600) 3792.0 0.216 0.0 0.2 -29.2
   149 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:LABOT 32.810800 53.014700) 3998.8 0.706 0.0 0.7 -29.6
   150 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:MOBAD 27.707200 57.335800) 3296.2 0.384 0.0 0.4 -29.3
   151 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:NANTO 28.688100 56.657800) 3423.9 0.296 0.0 0.3 -29.2
   152 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:RAF 30.302700 56.055600) 3605.8 0.577 0.0 0.6 -28.4
   153 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:TAKRA 30.016400 55.395800) 3614.7 0.616 0.0 0.6 -29.5
   154 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:VEDOP 31.537500 54.690600) 3792.3 0.048 0.0 0.0 -28.9
   155 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:YZD 31.897600 54.282800) 3847.2 0.098 0.0 0.1 -29.0
   156 (Airport IATA:TMF 2.210278 73.151389) (Waypoint ICAO:RAGMA 23.383600 60.646100) 2712.4 0.055 0.0 0.1 -28.9
   157 (Airport IATA:TMF 2.210278 73.151389) (Airport IATA:SYJ 29.551000 55.673000) 3556.9 0.740 0.0 0.7 -29.7
   158 (Airport IATA:TMF 2.210278 73.151389) (Airport ICAO:OIKF 29.234000 56.607000) 3477.2 0.222 0.0 0.2 -28.7
